Text;Label
dark jokes anjing saya broken;negative
dark jokes salah taruh tempat lucu;positive
lumayan dakwah dark jokes nya;positive
nama canda bikin lu orang lu ajak canda ketawa kalo lu doang ketawa;positive
hm kamar bikin nang yasmin sehat ya sana ak deng yasmin the real love hate relationship;positive
iyaaa yaampun dark jokes lucu;positive
haha dark jokes ngena sepelein prokes;positive
dark jokes resah;negative
kalo lo teume ngejokes bawabawa alm ayah yoshi mending gausa ngejokes deh iya gue tau dark jokes ga;negative
kalo orang keluar kartu dark jokes ga lucu kadang ken beri ceban pulang resin cv;positive
tw dark jokes hxh maaf hiatus stan;negative
bahas salah matkul deh tp lupa inti dark jokes emang tp tidak publik mending;negative
apas anak kelas gue dikit dianggep dark jokes terus bangga jokesnya kayak gitu sehat lu;positive
sksskk sembunyi dark jokes;negative
jadi dapat menteri tsbt catat sbg komedilawakdark jokes baik efek ratus triliun byk nya;positive
biji kepala kam dark jokes hpku hilang bujur;negative
salut acara kra riset dalem banget dark jokes fandom nyampe tau;positive
tw suicide anj dark jokes banget anjjjj;positive
baca hujat dark jokes at least salah kebelet vi;negative
jir dark jokes banget;positive
insensitive and ignorant tp ya gimana canda kalo dibilangin ga mempan bert;neutral
kek genre jokesnya beda dark jokes gitu;negative
benar dark jokes haha;positive
wkwkkwk nnti pas tegur lgsg sembunyi alas dark jokes;negative
kalo omong pikir rusak nama negara kalo dark jokes dipikirin atuh bocah;negative
ntar keluar jurus andal ah lu mah gatau dark jokes diem ae;negative
inituh dark jokes halahh tai;negative
dark jokes lontar damai kalo bom jatuh ngehina;positive
dark jokes tingkat lelucon;negative
humor dark jokes emang ga bagus mental health;negative
dark jokes is depend on the situation normal jokes nya dapat situasi;neutral
udah deh anjir dark jokes dark jokes kek gin mending diapus ga nama dark jokes;negative
jujur tiktok sekarang jokes dark banget kek udah bener dark gitu loh tapi kadang jokes bener bikin ketawa;positive
gilir kasih dark jokes singgung kasih dark jokes yatim buntung ketawa ketiwi;positive
lucu kasih dark jokes ala cok pdd marah;positive
dark jokes banget wkkwkwkwkwkwkwk;positive
dark jokes nama nya;negative
nyinggung kedok dark jokes;negative
trend ngehina agama nichh eh maksud dark jokes;negative
nama dark jokes nder emang ga cocok orang kalo tidak tau konteks nerima infor;negative
canda model miris gitu kalo kayak gin ditanggepin kalimat;negative
dark jokes mereun ketawa takut dosagak ketawa gak tahan pas;positive
ya gusti nemu dark jokes tiktok ketawa sampe nang netes;positive
males banget kalo tegur bilang inituh dark jokes ga lucu lucu;positive
klo serang pst jwbnya dark jokes;negative
dark jokes banget cokk;positive
dark jokes ttp lucu wkwkwkwkw;positive
dalem hati bangga bikin dark jokes kali ya padahal jokes offensive kaya gin lucu;positive
nge dark jokes lucu punchlinenya tidak ada hujan tidak ada angin tbtb open bo saya cium emak lo;positive
niat nya dark jokes ah anjing;negative
klo dark jokes gni emang benar tmn deket klo sosmed singgung niat cari pasu ky gmn jatohnyawkwkwk;positive
iihh jahat banget gue males dah dark jokes apa yaa selera humor orang beda ga giniii;negative
orang makna orang gak tuju orang nganggap humor;positive
idk what happen tapi lu ngejokes gitu lo gaasik banget njir canda lo sampah bawa bawa dark;positive
rizal lu maruk banget hidup heran main twitter gimana dark jokes darleen kepala nenek kau;positive
ya gin anjing anjing kalo kasih nyawa kaga beda lo ama haters anjing ganti san;positive
sayang banget jaman bowo gada ya orang orang sok superior bangga jokes sampah and label it as dark joke;positive
dark jokes emang ya gue salah erti dark jokes mohon cerah;positive
bang parah dark jokes lu;negative
iya dark jokes emang gimsna gitu ga emang lu suka dark jokes mending cir;positive
dark jokes nie ngeri ngeri sedep udah damai ya ketawa tawa ga ngerasa;positive
benar ga bilang ngejokes krna dark jokes main ga gt;positive
gue aneh emak gue suka dark jokes bokap jirrrr;positive
gua nyakitin ga orang paham dark jokes;negative
dark jokes ih ga lucu;positive
gak muna gue ketawa liat dark jokes gue mikir emang gue ketawain ya canda;positive
lihat bikin gue mikir benar batas dark jokes sampe kalo konten nyinggung;positive
so so an dark jokes norak;negative
gila gue jokes emang bener mati mati harga pahlawan;positive
tp kadang ih kiky gt ngomongnya ya gabisa maksain jokes orang tp set;neutral
but this is not funny jokes gk bikin orang ngerasa sakit singgung sok an bilang dark;negative
dark jokes tpiiii mmmmmm;positive
but this is not funny jokes gk bikin orang ngerasa sakit singgung sok an;negative
kalo orang langsung orang ngalamin kejadianmusibah bikin canda kaya ngejokes git;positive
saudara bangsat bener adeknya mati makam nge roasting adeknya udah mati anjir padaha;negative
dark jokes nya beneran dark bikin vwjsbwkwjw apaanseh looooo;positive
mah udah dark jokes njir canda singgung tolong kaya gitu bahan canda;positive
maaf kak meng dark jokes tu hrus kek jgn salty plis beneran nanya;negative
sok omongin dark jokes kasih dark jokes beneran singgung;negative
dark jokes mnurutku aman tu baca pelit lu ntar kubur lu sempit gua bakar;positive
jujur suka dark jokes kaya gin karena beberapa orang singgung ap;positive
dark jokes sial ketawa ketawa dosa gitu astagfirullah;positive
dark banget jokesa;positive
sok sok dark jokes taii wkwk lu lucu kaga anjing;positive
dark jokes lagi mah ga masuk ga lucu ga ketawa poko lo kek setan;positive
dark jokes dark jokes tai kucing sok keren;positive
dark jokes tp tolol jokes;negative
nama dark jokes tp kl bs canda kek gt jgn publikasi mndg tmn lgsg soaln;negative
kaya gin kalo tegur balesnya ah ga asik gangerti dark jokes;positive
dark jokes tp liat goblok banget ya anjinggg;negative
keti ga sopam ngejokes tp jd dark jokes terus bisa snap lucu;positive
ntar ingat bawa tameng dark jokes;negative
dark jokes gk lucu;positive
banget suka dark jokes kalo gua mah ya dark jokes;positive
niat dark jokes jatuh;negative
niat dark jokes tp jatoh nya goblok;negative
dark jokes nie gak cocok bawa sosmed klo saya;positive
klo ga bikin canda maksain topeng dark jokes jaman kara;negative
dark jokes nama jatuh menjelekjelekkan hina;negative
emang gasuka liat dark jokes dark jokes gatau emang ga cocok jokes nya baperan;positive
bilang dark jokes mah jujur gue kalo liat komenan tiktokk ky;positive
nama canda bikin lu orang lu ajak canda ketawa kalo lu doang ket;positive
komedi dark jokes lu ga masuk lu marketnya ga suka;positive
ngga dark jokes sumpah emang ken ngetweet foto;positive
dapat ide dark jokes lagi gua alamin skrg tp better not tweet this simpen tongkrong;positive
ambil jokes dark ya dik untung gak serang akun besarr wkwk;positive
easy dark jokes iki;positive
ka dark jokes gitu suka tp lihat responnya grepe kemarin tidak dlu deh;positive
melohat dark jokes jd jarnya lucu kalah lwn gigi gigi ja beisi kuit ikm kada;positive
dark jokes lontar alami rek so kasihan mas nya ya;negative
kalo komedian indo ngaku jago dark jokes offensive coba ajar ricky gervais deh;negative
sial tertawa ganti pakai dark jokes;positive
mud gue gak debut duta dark jokes gue diem;negative
stop pancing saya keluar dark jokes;negative
bagus bang yud orang suka dark jokes emang kudu dikerasin kalo gampar;positive
zaman orang jadi syariat bahan olok olok kedok dark jokes;positive
lucu banget kaum puja dark jokes becandaannya udah level tinggi gue test nyindir panutan langsung ga terima;positive
ken share dark jokes wa tp takut banyak kr triger;negative
saifullah dark jokes hubung tabu sakit serius mati kurang dsb;negative
sw bety dark jokesgw gasuka;negative
bener lu mudah dark jokes;positive
dark jokes anjing wkwkkwkw;negative
ken nge dark jokes maaf ya teman kalo jokesnya disturbing;negative
coba keluarin dark jokes komen gue temen saya ken masuk surga tapi lupa kaki ibunyakan buntung;positive
ikut drama racket boys akhirny jdi drama beneran indo ketawa still cant get it when pe;positive
gua emang kalo canda dark jokes lo tidak usah bercadanya gua ga takut lo kena mental;positive
bener gara jokes skg sty jdi ringan banget ngjokes tau batas trus sty gk mi;positive
same with you deddy corbuzier said that too gabisa sama konsep pikir lu orang ahah;neutral
ga canda lucu orang tolong rata dark jokes ter;negative
dex jokes kedok tutup status pawaling dark jokes;negative
meme tae lucu jokes nya dark jokes emang miris ya fans lupa barrier;negative
dark jokes neh patut;positive
nikmat konten fe nikmat konten dark jokes indo they are cute;positive
tai gue doyan dark jokes;negative
tong ngajakan maen poker ka budak nu broken home ga ngerti full house kalimat diata;negative
lucu dark jokes banget asli brrti asli ga humble ya;positive
lu gk ush ras sama anak wibu suka dark jokes;positive
btw jokes jokes lucu canda mah insult literally ngatain;positive
dark jokes benar;positive
mutual gue gak nyaman dark jokes mute sb gue gapapa;negative
what sumpah ngepost asa keren banget krn ngira dark jokes;positive
dalem dark jokes lu tuangin kalo berani;positive
iya kacau ujung dark jokes hadehhh;negative
dark jokes banget paaaa ga tau ngakak nang kirim foto liat wajah bkn pakai masker foto;positive
cerita jdi td mama ku bikin roti sma donat terus makan rame rame keluarga terus papa ku bilang papa ma;positive
dark jokes banget sebel;positive
dark jokes banget yaampun adikkk;positive
dark jokes sa turun blanda dpt perkosa ko bangga skali;positive
bener banget anj nape gepeng gitu saya gege mo lucu tp jd dark jokes anj;positive
nctzh warning dark jokes dark banget barangkali takut udah wp nya part nya kalo ak;negative
mo reply pasang aneh jokes dark banget lucu;positive
dark jokes ketawa;positive
jokes banget kalo dibayangin dark skl sobat;positive
dark jokes astaga jgn maaf;negative
dark jokes laptop rame banget one it mas banyakk tapi sembunyi;positive
dark jokes banget pagi;positive
susah paham dark jokes ya;negative
zrick untung ga omongin dark jokes depresi anggap lucu;positive
iya nonton prime masukin list;neutral
orang indonesia tu dark jokesngakak kadang fikir terima orang haha;positive
untung ga omongin dark jokes depresi anggap lucu;positive
humor dark jokes gak berani lempar twitter;positive
allen bro lu simpen battle dark jokes eps full;positive
ngakaksarkas samain kaya dark jokes dark jokesnya apal buntung anak yatim;positive
xixi makasih dark jokes nya;positive
den gombal pakai dark jokes mu den tau dapat;negative
menfess dark jokes hqfezz ditakedown lucu kirim menfess normalnormal;positive
ni dark jokes gelak orang perangai bitter gin laa lelucon;negative
ni sepele ngga ga suka kalo pakai dark jokes kek apasih anjing;negative
dark jokes ya allah gapapa ntar tibatiba liat seru;positive
kalo udah keluar dark jokes gue acu verbal harassment syukur;positive
lg suka dark jokes dah kek asik gitu;positive
draft dark jokes gua bikin gak tau gua keluar lucu;positive
nongkrong bareng mr posisi lg dapat kerja;neutral
lo gatau cm dark jokes fandom lucu tunjukin abs blg kek gitu;positive
dosa ga ya ketawa ngakak karena dark jokes;negative
mari telaah sisi sosialbudaya lucu situasi ras lontar;positive
tertawa ran ngomong boku no dark jokes academia;positive
kalo baca dark jokes udah ketawa;positive
dark jokes ya gan serius;positive
aduh dark jokes;negative
amatulloh temenku udah duduk jalan tol ngapain mrk canda ng;neutral
dark jokes banget ya sayyyy;positive
ngakak sumpah btw jadi dark jokes saya temen athsma akut curhat gitu soa;positive
im sorry guys suka dark jokes;negative
apa dark jokes bangsat;negative
salah materi semester cocok jadi materi dark jokes kalo;negative
maaf mba dark jokes;negative
tolol cari tau dlu arti dark jokes ga salah paham;negative
dark jokes cerah ato puncak komedi;positive
yelah bcnd doang gk open minded lu gabisa trima dark jokes mata dark btw tmn lg cari;negative
spoiler dikit penuh dark jokes;positive
dark jokes nya petinggi negara indonesia kadang akal sehat memang;positive
serial suguh komedi segar polos alien paham ti;positive
dark jokes absurd jokes suka jokes dua sama;positive
dark jokes pas ssots era gue ajar lolos;positive
dark jokes dark jokes lu noh suram gelap;negative
tau bikin ketawa ava lo udah dark gitu ye eh twt lo menjamet gin make jokes bapack wkwkwkw dah;positive
pantesan masyarakat indonesia cap gasopan canda nyinggung jahat bangsa ya tau berc;negative
bacot banget orang orang komen postingan dark jokes kayak aduh gelap gelap nyalain lampu ayo bayar pln gelap stfu;negative
bentarbentar dark jokes lucu;positive
ga terima jokes bijak bawa asa singgung tanda hidup kura;positive
ortu saya soan ngerti psikologismental health anak mental anak ga paham nge dark jokes gimana;positive
woo kalo dark jokes kuat banar ya dek ku laporin sipir nrka klian;positive
menfess seru lumayan ngakak dark jokes gituu;negative
bikin dark jokes tp ga berani dark mending tanning ya beli whiteningny;positive
dark jokes palalu mleduk jijik ih najis;negative
bang dark jokes selangkang lu dark;negative
gak tau dark jokes bikin minat baca saya turun;negative
dark jokes nyatemen gua sampe gua awal sma gua insecure an orang nya gua ketemu;negative
gif lmaooooo dark jokes ya;positive
saran gue nonton season jokenya hubung dark jokes lucu;positive
doy lucu aga dark jokes ya bund;positive
kalo gak broken home ya agama saya jadi dark jokes haha;positive
emang salah anak broken home ya ngejek bikin status bahas bahas broken home jadi dark jokes;negative
wkawkaka otak lo bengkok uki geplak pala aa dark;negative
gak ad tarik nya gua ma stand up comedy munculah iluminati the king satire majelis lucu indonesia hubung filosofis bang;positive
tuju kesini ngga inti dark jokes canda sensitif bikin orang kesel;negative
garr suka dark jokes ga bang;positive
tertawa dark jokes gak empati ya blokk;positive
mlaku pincang mari ngincak paku wing jare arek amputasi ae ben isok gae konten dark jokes konco lek gak brengsek yo brengsek banget;negative
hahh ga ngerti dark jokes wkwk aplikasi premium netflix spotify youtube iflix canva viu;negative
dark jokes jokes nya anjing;negative
suka dark jokes bro;positive
jokes pakein skinker gak dark mulu;positive
dark jokes orang ga tangan kasih biskuit;positive
dark jokes lagu nasar sperti mati lam sperti mati lampu ya sayanggg;positive
cowo as in neng dark jokes ni kek lucu;positive
gitu tu dark jokes sok tau banget dah;positive
jiwa gapapa suka dark jokes wkwkek;positive
fak jokes anj dark doang;negative
caretaker orgil kayak bapakbapak ya wajar panggil abah dark jokes ros jomblo guys;positive
dlm hati keren kali yaa gue dark jokes;positive
gak jokesjokesnya dark;positive
dark jokes apresiasi makasih udah bagi;positive
jara dark jokes kirim dm aj darkny rem;negative
hati gila gue asik banget bikin dark jokes;positive
bangkai bangkai dark jokes lucu;positive
pas kubur cina ucap assalamualaikum ya ahli kubur masuk kategori dark jokes gak haha;negative
ava nya dark asli lucu kamu cowo muk jdi shbat cwo ku gx kamu sngat ccok sffrtinya jokes nya psti bgus nie;positive
keanya kalo ken bikin dark jokes simpen deh kalo ga omongin circle lu sam;negative
gede gedein komen elu gue opini mati;negative
jjeee ya berat emang ga fit je gue ga maksa lu nerima dark jokes yaudah ga digedein;negative
yaudah apa lu komen stts gue tuju beri tau dark jokes sulit untu;negative
tau gue dark jokes untuk ironi gitu kaya kalo oran;positive
jjeee iya yaudah dark jokes offensive ga terima orang dark joke;negative
dark jokes apa dark jokes ko pakai cie maksa banget nge jokes mah tp gak lucu;negative
puncak komedi dark jokes;positive
rp jokes or dark humor in general;positive
bacot banget kontolmodal sw sok dark jokes doang ngerasa keren anjing;negative
ajig racun dark jokes asa pemuda sesat;negative
udah tua sakit pinggang butuh pijit tau butuh tulang punggung iya jejen emng;positive
chan leonarie ga akhlak otak lu dark jokes doang emang;negative
orangorang damai hidup terima dark jokes;positive
takut ih dark banget jokes nya pln nyalain lampu;negative
gila keren bener saya bikin dark jokes;positive
dark jokes dark jokes koonntooollll;positive
mampus ga dark jokes mampus ga dark jokes pala lu gua tabu;negative
dark jokes bgttt hyungggg awww awww gelappp gelappp idupin lampu tolonggg;positive
inituh sakit mental ga serius nanya ngatain takut gitu rem hidup sur;negative
emang hak bikin status kayak gitu kayak gitu gak lucu jadi jokes nama dark jokes;positive
dark jokes dark jokes kalo tolol tidak usah lindung balik dark jokes ajar etika gak lo kontol;negative
tau gue dark jokes untuk ironi gitu kaya kalo;positive
lucu capek gak lo ngetik gabisa keren bat gue nge dark jokes dah;positive
nyumpahin nama hidup tidak lu enak brouw;positive
dark jokes nya lancar banget tol macet hambat;positive
bego liat ya bener bener gatau arti dark jokes lupa tuhan yaudah anjrit lupa;negative
orang nge dark jokes tidak pernah bilang kalo jokes nya dark tolol otak lu dark banyak daki;negative
me irony isdark jokes pasand krne vle gulambi chahte;neutral
lihat story wa pakai template paman cok inget bre tidak ada kontak adek kelas temenmu utbk;neutral
dark jokes banget yee;positive
kaya orang canda show orang goblok canda pakai dark jokes aduhh lu;positive
boleh juga paranoia mira lesmana maen nirina zubir nicsap luksar tau mira nga megang drama thril;negative
boleh juga paranoia mira lesmana maen nirina zubir nicsap luksar tau mira nga megang drama;negative
alahhhhh suka dark jokes sign of dementia;positive
bilang dark jokes lucu;positive
joy seoa suka dark jokes attractive parah frekuensi makas;positive
dark jokes banget akwkksskkaak;positive
mah dark jokes anjing;negative
abang lg liat sg fadil abang tmnku jual kopi langgan beli kopi jg gasuka btul liat fadil;neutral
dark jokes gue sasa beneran jadi xd beneran rsj waakk;positive
orang abis keluar dark jokes saya keren banget gila haha saya keren nya dark jokes lu tu;positive
goblok isi nya bagus adik masuk dunia kuliah dekat langit iq bawah standard;positive
udah saya blg dark jokes vs dark jokes dishare hoax fitnah;negative
gua gatau tweet lu beneran satir dark jokes anjir;positive
ingetin makan minum sehat bikin dark jokes;positive
dark jokes emang gitu ketawa pahit;positive
tanda humor lu gelap gue lontarin dark jokes;positive
kasih dark jokes bree;positive
irony isdark jokes pasand krne vle gulambi chahte;neutral
nama jokes panca ngejokes bawa mabok dishare contoh mabok;neutral
dark jokes laku dark jokes zaman nikmat objek sensitif bung;positive
tau salah mana td bilang harmless tp bilang dark jokes;negative
aduh dark jokes banget dhwhsgwg;positive
dark jokes banget yekan;positive
menfess jujur waikiki bengek bgtt prison playbook dark jokes gitu turut;positive
banyak ngaku dark jokes jokesnya gada hina semataaneh orang tiktok;positive
twitter ga ngucapin kek gitu caci maki ga lg dark jokes jg;negative
ofanubis iya kl grup msh asik;neutral
paduka dark jokes ih lucu;positive
jokes kadang dark sorry;negative
temenin nada ege kalo ngelawak disempilin dark jokes ngeri ngeri sedep jirr yhaaa gatau kamu;negative
lucu coba postingnya bareng cokmus invisible lu bang kayak pas battle dark jokes;positive
tunggu sembuh sakit dark jokes paman gelar;negative
kasih dark jokes terbaiknyaa;positive
situasi gin dark jokes teel gua nahan ketawa anjing;negative
sumpah ka dark jokes gue ga karuan tolong gue baptis ulang ya;positive
fak dark jokes lo apus tidak;negative
baskara dah dark jokes ntar sindir tidak punya empati;negative
parah dark jokes qory gore;negative
dark jokescreepy turut;negative
aduh kepala ku dark jokes;negative
takut pancing dark jokes gitu liat;negative
metengi bangsat dark jokes next level;negative
ngetawain dark jokes bikin masuk neraka ga;negative
jawa dark jokes banget ga salah nepotism is way to find job with tali temali saudara;negative
yok duel musuh sosmed dark jokes vs dark hand;negative
adrian paksa tw dark jokes mentioned so sorry kalo singgung yaa anak yatim;negative
dark jokes gapapa ganti ganti pacar ganti ganti orang tua;negative
pas gua nyeletuk jokes dark ken nang haru tp tengsin lucu dah gatau inti if you read this;positive
sedia jokes quotes dark sambat;positive
awkward pose cutie ketemu sebentar yaaaaaa neng banget lawan tanding dark jokes;negative
benar udah ga suka orang ga empat sembunyi dark jokes;positive
pgn tauu dark jokes ter the bestmu;positive
ya udah argumen gimana ngmg standar humor orang beda tuju ngtw;positive
trus isi bahas inner jokes orang gak ngerti wkwkwkw neng banget dm dii;positive
ndra hoo hidup penuh dark jokes tidak fun;positive
joger bikin dark jokes terima masyarakat haha;positive
keluarin dark jokes kleann;negative
keluarin dark jokes kelean;negative
lucu gapapa kak santai paham dark jokes;positive
anjink dark jokes banget;positive
emang dark banget sampe heran jokes aneh gin tuju;negative
dark jokes banget anjir;positive
gua jengah banget terus udah ga ngerasa lucu lg pas pada canda kyungsoo hanya gmail jokes lo dark mata gua ya wtf;positive
suka ngelawak mimpi kalo tidur ketawa alias asli alam barzah dark jokes;positive
raja dark jokes anggota pemuda sesat;negative
gua ngakak banget sampai rahang sakit akibat dark jokes;negative
kuat karena susah sedih udah tidak punya simpati mari letak dark jokes tempat;negative
cinta ku gak gelap gak suka dark jokes;positive
ngga berani nder saya dark jokes;positive
bikin jokes kaya gin ya kiamat lucu dark jokes tai bagong;positive
akibat ngiranya dark jokes samsek ga lucu padahal beneran gitu lucu tapi;negative
tau banget bangettttt kalo jokes wkwk jokes nya kaya gampang terima gitu;positive
gua sampe percaya ga istilah cepat keluar jokes even if its dark jokes;positive
ketawa realita nya scene dark jokes smpai sakit smpai masuk;negative
maaf dark jokes emang udah banned army karena namjoon ga suka;negative
ishoooo apaansi sekarang apaapa jd canda lindung balik dark jokes padahall mah gak lucu jokesnya banget berc;negative
tiada malam dark jokes;negative
jabat lucu ketimbang komedian pandemi bahan lawa dark jokes;positive
tau dark jokes sumpah tidak akhlak;negative
iya anjing dark jokes tp gue ngakak banget;negative
maaf definisi dark jokes orang ngalamin trus ngejadiin sebag;negative
cium ga dark jokes pandemi;positive
jago banget tektokan nya asli seru kalo dark jokes bareng beda server gin beda semak;positive
divvvv sumpah li dark jokes banget lucu;positive
iyaa dalih nya dark jokes gitu iya anjirt bener deh sumpah kagak hati;positive
bikin dark jokes sah sah gue benci banget kalo bilang amit amit sampe anak gue;negative
vc permen dark jokes qm ama raid;negative
kagak lucu setan dark jokes;positive
dikatain dark jokes kalo ngomong ngalamin langsung kek gua anak broken home ortu;negative
nama bodoh empat lindung balik dark jokes;negative
dark jokes banget anjing;positive
dark jokes kalo lucu jgn bawa public tempat;positive
dark jokes cocok dipake bareng circlemu kalo udah bawa medsos konsumsi oran;positive
maaf definisi dark jokes orang ngalamin trus ngejadiin;negative
ntar kalo matoy jadi dark jokes marah;negative
komen tiktok percaya musibah bilang dark jokessinting nurani empati mbok ya dipake;negative
dark jokes ga sisi lucu;positive
dark jokes goblok gaya;positive
dark jokes ga lucu anjir bisa ya musibah pakai emot kaya gitu;positive
the heck brpa nyawa layang wktu jadi insensitive dark jokes;negative
dark jokes benar jokes kritik perintah pakai jokes simplenya teks anekdot;positive
tau dark jokes hanya dipake orang ngalamin terseburt tau kak kiki tiktok;negative
gantung ya turut dark jokes mending dipake kalo tongkrong kek paham;negative
dark jokes jokes orang bego;negative
kurang edukasi dark jokes;positive
dark jokes buka kulkas comot es teh freezer tenggak teh gada kaga manis maksud;positive
risih bngttt padahal jatuh dark jokes;negative
dark jokes avatar wkwkwkwkw anjir toph banget dicengin;positive
waitt saya pagi share dark jokes agama lu arajkt konten lucu;positive
mane dark jokes tu kaya gin;positive
dark jokes nya ekstrem;negative
kemarin cerita hidup dark jokes temen kantor eh dinasehatin hiks kangen teman dark jokes ku lucu;positive
satire jgn bawa sama dark jokes lucu;positive
din sense of humor kau ni eh jenis dark sense of humor ni pon follow jokes kau;positive
personal attack jalan rusak mental orang orang kritik ttg kapital;negative
jobss komedi sungguh dark jokes sandiaga uno jadi pilih leluc;positive
komedi sungguh dark jokes sandiaga uno jadi pilih seba;positive
dark jokes pisah tiada haihhhh;positive
dark jokes dark jokes tai kucing kalo ga adab ya ga tidak usah selimut balik dark jokes tai;negative
laahh guru kek gin pantas murid bocil dark jokes ga lucu kek tiktok shot on ipo;positive
guru komedian bilang kek gitu nyakitin kadang komedian bilang dark jokes;negative
anime dark jokes hidup banget astaga;negative
dark jokes kontoll pakai akun kek gitu normalisasi dark jokes dipake padahal;negative
lord keren mah dark jokes wkwk;positive
lucu ngga nya jiji gua ama dark jokes lu bangsat dark jokes copas an konteks mulu;positive
iyaaa receh nikmat jokes dad dark joke wkwk;positive
fess habib ngedark jokes the next level of dark;negative
liat majelis lucu indonesia nder ragam dark jokes sedia;positive
kalo rakyat negeri utopia indowakanda gak kaya lihat perintah ngelawak mulu pandemi;negative
anj dark jokes banget;negative
jaman yaa rendah orang dalih dark jokes;negative
emang musim dark jokes ya dagel kelam diperform perintah;negative
kek cheerful trus jg suka bikin dark jokes gitu kadang orang ga ngerti humor tp benar;positive
temen kerja gue canda udah lewat batas banget asli kalo dark jokes gue lo;positive
doolken kalo jomblo baca kek dark jokes ga;negative
bokuaka onetweet sosmed au salah paham tw dark jokes;negative
liat dark jokes norak kesan;negative
contoh orang ken nge dark jokes gak jokesnya tinggal darknya doang ud;negative
its ok kalo emang gak suka jokes emang gak orang terima kind of dark jokes;positive
suka banget drama prison playbook dark jokes nya dapat banget;positive
iya gratis tapi sekarang laris berkat delta dark jokes intensifies;positive
asli ga paham dark jokes cuyy;positive
dark jokes ayah nikmat kopi sembari ribut habis;positive
juang ku sulit lawan kaum dark jokes cuak;negative
sorry mutualku ganyaman dark jokes ttg negara langsung bub dah tidak punya teman bagi;negative
not me making dark jokes pasal gugur kat toilet lucu;positive
kadang respon thdp casual racism dark jokes beda openminded society;positive
gatau kenapa dark jokes aku lucu orang chuakssss;positive
authors note first of all au gua sorry banget kalo andai jelek maklum ya;negative
trgantungklo sama kafir kek haram jugasori dark jokes;negative
kadang gue mikir mean jokes beda ya dark jokes dark jokes ngetawain tragedi meanwhile mean jokes gau;negative
maybe cowonya lwn jenis untuk obrol adaptasi memang first date emang;positive
ih gue msh blm berani ngepost dark jokes kait gue cf ig wkwk udah ngepost apus;positive
dark jokes banget nyesek;positive
dark banget jokes tolol;negative
oke ni dark jokes benar;positive
mbah beng suka dark jokes ngeri ngeri;negative
suka receh bucinnn terus daily life humor komedi terus ringan ga bikin mikir jngkelmarahnyes;positive
butuh tweet dark jokes puitis sekian terima kasih;positive
asw emosi mas anggap dark jokes;negative
bund makanyaa banyak dark jokes kek cok lawak uganda;positive
gue klarifikasi allah gue bikin ga ngeh ngeledekin baji doang skrg sadar kalo;positive
beda lu anak perempuan sayang lucu dark jokes da ade lucu;positive
bole ga gapake foto aowkwowk dark jokes banget;positive
dipikirpikir emang jokes merekq anehh yaaa bikin meme eka nikah marah da;negative
dark jokes cocok teman publik;positive
orang buta kalo nge jokes dark jokes;negative
tau gak gimana nya anak yatim jadi bahan canda mah bik dark jokes nama nya;neutral
tidak ada paham dark jokes gue anjir lucu;positive
kakel cowok gatau gmn cerita bsa dket smpk sekrng canda gin anjir ma;neutral
jokes lu asing bawa dark gabisa bawa receh gabisa emng asing;negative
pagi adekku pinjam baju olahraga pinjem sekolah gak kasih baju olahraga gitu ad;positive
spill dark jokes cepatttt;positive
ya allah ajar dengar dark jokes tida ketawa;positive
kalo hanyah dark pasti dark jokes ulang ya;negative
beling dark jokes upload foto kaki buntung;negative
dark jokes ku anak komjak emang gin banget;positive
dark jokes wkwkw lucu norak;positive
jpf saran manga dark jokes nya kaya tsuiraku jk to haijin kyoushi;positive
dark jokes ya kaya;positive
brarti lu target pasar dark jokes rul haha;positive
untung tolak yhaaa dark jokes;positive
receh haduh susu beruang asli kutub selatan langka dark jokes;positive
bangun pagi ketemu nyokap bokap fix lu syukur lu junior gua;neutral
dark jokes meta emang buff galau ketawa dosa;negative
badut main teater lampu the real dark jokes tea ning nes;negative
canda hina tipis beda emosi mudah pancing aneh kata baperan;positive
gin cerita sekolah tautau adu nasib kerja kuliah abis ti;neutral
dark jokes vibe sedih;negative
gagal paham group discus chat gilir dark jokes in gk terima gk darkn;negative
parah gasuka ah dark jokes;negative
alit adohhhhh dark jokes again;positive
ga kalo dark jokes suka ngatain nama ortu sperti jiaahh dasar hasan;negative
dark jokes kak malaikat alam kubur islam;positive
gin cerita sekolah tautau adu nasib kerja kuliah ab;neutral
oh brarti bokap gue jg dl suka dark jokes;positive
lakik keluar dark jokes;negative
belah dark jokes hah subuh nggarai emosi kontol;negative
lucu paham dark jokes;positive
ngentot dark jokes kontol ngakak ngeri;negative
wkwk canda sorry dark jokes;negative
dark jokes malam wag ayo rene dolan yo rene terke ng suargi kabeh lucu ohok ng ngarepmu kabeh;positive
gapapa cip itung hadap trauma dark jokes lu gua;negative
canda tempat kaya ga laku kaum dark jokes ala keren gito sma;positive
dark jokes bcs ava nya gelap anying;negative
gak seru sensor dark jokes nya;positive
dark banget ya jokes;positive
klo misalkn ni jdi badut gk dark jokes;positive
dibilangin kalo opini dark jokes tu share nya circle ajaaaaaa;negative
handle saya urus keluarga swab nyari isoman adek saya beres jumat saya piki;neutral
lu dark jokes gua gedig lu beneran;positive
bener anjing konten wkwkw dark jokes saya kalah;negative
dark jokes gak lucu ketawa sinting;positive
